startDate,likesCount,retweetCount,sentimentScore,tweetID,percentPrice_0,percentPrice_1,percentPrice_2,percentPrice_3,percentPrice_4,Total_Engagement,Absolute_percentPrice_1,Absolute_percentPrice_2,Absolute_percentPrice_3
2018-07-10,6077,225,-0.6119,2,0.2742834285714285,3.451424000000007,1.691433142857136,1.1657097142857211,2.1942834285714365,6302,3.451424000000007,1.691433142857136,1.1657097142857211
2018-07-25,20960,2570,0.2023,1,-2.894622277371733,-22.840347742190243,-29.0366388729842,-27.928538490987382,-27.838083947578383,23530,22.840347742190243,29.0366388729842,27.928538490987382
2018-08-27,5436,240,0.7506,2,-1.114508250613231,-1.5046002091000439,-0.6965728809298657,-1.9782641955493043,,5676,1.5046002091000439,0.6965728809298657,1.9782641955493043
2018-10-19,589356,111383,0.0772,2,1.2140131807145385,-0.20811654526534418,-4.474502254595901,10.301765522025672,12.244193548387093,700739,0.20811654526534418,4.474502254595901,10.301765522025672
2018-10-24,76197,6153,0.0,1,15.468401762222156,17.501814905525954,17.610740101280324,22.948437801436526,26.180097088594877,82350,17.501814905525954,17.610740101280324,22.948437801436526
2018-10-25,181509,16387,0.4044,5,1.7610126339940995,1.855345970293909,6.477993914402316,9.27673299612368,8.867924807167448,197896,1.855345970293909,6.477993914402316,9.27673299612368
2018-11-05,113840,4658,-0.7783,1,1.1757730746619532,2.851269841269823,0.4703115814226825,0.1763727219282693,-5.908295120517342,118498,2.851269841269823,0.4703115814226825,0.1763727219282693
2019-02-11,7209,429,0.6312,1,0.5292722461131297,2.9440985775719417,2.4148164075421743,3.3079722130334104,,7638,2.9440985775719417,2.4148164075421743,3.3079722130334104
2019-03-29,5829,340,0.0,1,1.7031568825073946,2.64598227962341,4.562043656872151,4.683689030301427,5.596106885763183,6169,2.64598227962341,4.562043656872151,4.683689030301427
2019-04-10,1954,41,0.0,1,-0.48920287769784077,-1.093528057553957,-0.11511079136689675,-0.8345352517985514,-0.776978417266196,1995,1.093528057553957,0.11511079136689675,0.8345352517985514
2019-04-12,33219,7162,-0.1531,1,0.989234826570706,0.2618562776216648,0.32004947105176496,0.08729415441647428,,40381,0.2618562776216648,0.32004947105176496,0.08729415441647428
2019-04-17,368095,60904,0.128,1,-0.23201276102087076,-0.26102378190253417,15.342227378190273,13.950118909512762,,428999,0.26102378190253417,15.342227378190273,13.950118909512762
2019-05-07,2629,100,0.0,1,-0.10356551278004854,0.44019162196248807,-0.4401812646344182,-5.256341410055439,-4.375968523458533,2729,0.44019162196248807,0.4401812646344182,5.256341410055439
2019-08-14,1433,37,-0.3595,1,-1.3776186284074408,-0.17220171354481184,2.583023243147687,4.034437685882515,5.2890452502314735,1470,0.17220171354481184,2.583023243147687,4.034437685882515
2019-12-06,3133,106,0.6588,1,0.06624047478501598,-1.1593275535168048,1.1924411661993684,0.3643524225123442,0.6624643702396724,3239,1.1593275535168048,1.1924411661993684,0.3643524225123442
2019-12-27,861,65,0.4647,1,-1.5975422917831832,-1.5360983574838205,-0.7680491787419103,-3.164359544219956,,926,1.5360983574838205,0.7680491787419103,3.164359544219956
2020-01-31,366480,54152,-0.7223,2,1.8165024630541977,4.556647167487705,2.8017210591133197,18.257389162561577,14.00861761083744,420632,4.556647167487705,2.8017210591133197,18.257389162561577
2020-02-27,4186,301,0.2023,1,0.5755922796481152,8.512578522422197,5.816425678062739,9.05786786173085,5.937604116183224,4487,8.512578522422197,5.816425678062739,9.05786786173085
2020-02-28,332825,51727,0.7399,1,7.891563015314366,5.210840204492763,8.43373167368278,5.331325140622746,0.7831264824359585,384552,5.210840204492763,8.43373167368278,5.331325140622746
2020-03-10,422498,59390,0.4019,1,-8.772958065492332,-21.94695360107976,-14.631302400719836,-29.932963277966678,-28.65054128095187,481888,21.94695360107976,14.631302400719836,29.932963277966678
2020-04-03,422498,59390,0.0,1,7.968817669987007,10.913819835426594,20.658297964486792,20.26851450844521,,481888,10.913819835426594,20.658297964486792,20.26851450844521
2020-04-15,15107,998,-0.2023,1,-3.489643765903314,-2.9443802253725964,-1.817520901490367,-6.397673573246097,3.3805925118138758,16105,2.9443802253725964,1.817520901490367,6.397673573246097
2020-04-24,2237,95,0.3612,1,4.384133611691029,0.17397703549061147,8.176757132915801,-0.2087682672233776,-3.1315240083507256,2332,0.17397703549061147,8.176757132915801,0.2087682672233776
2020-05-29,524953,28184,0.0,1,2.970616821782907,4.165318184220806,12.625127950440032,8.879567609931154,12.592832179297128,553137,4.165318184220806,12.625127950440032,8.879567609931154
2020-07-02,203072,19452,-0.4003,1,4.761901368257179,6.867511925250662,14.706831399195607,15.711045814349035,,222524,6.867511925250662,14.706831399195607,15.711045814349035
2020-07-17,1791,54,0.0,1,3.4906449737323384,3.351010797235117,3.155537471222077,7.344311439700883,4.831052643645547,1845,3.351010797235117,3.155537471222077,7.344311439700883
2020-07-23,681312,69284,-0.8643000000000001,2,-2.3413059922296138,-4.1363190462101755,-4.7606608938777635,-3.3298622094136983,-4.474500636693557,750596,4.1363190462101755,4.7606608938777635,3.3298622094136983
2020-08-07,4005,134,0.0,1,0.8077544643983353,0.3769520833858758,0.8077544643983353,1.8309128118177846,2.0463193873537735,4139,0.3769520833858758,0.8077544643983353,1.8309128118177846
2020-09-18,2676,126,0.2556,1,-0.6226649752097149,6.425897562844446,12.90161828634529,7.447065631528492,9.190530052775596,2802,6.425897562844446,12.90161828634529,7.447065631528492
2021-01-29,512607,22653,0.0,1,4.215319695533736,6.867209714371859,8.015046665645103,11.834551985643236,12.368890013237484,535260,6.867209714371859,8.015046665645103,11.834551985643236
2021-08-04,22730,1310,0.0,1,0.844253311976138,-1.9359447715841958,-2.4599637173200986,-4.395920133737399,-4.716154499977635,24040,1.9359447715841958,2.4599637173200986,4.395920133737399
2021-08-12,9781,491,0.4939,1,-0.20014935489527896,-1.8013826852062824,-3.1870609632206697,-4.357194966460116,-4.464970183139496,10272,1.8013826852062824,3.1870609632206697,4.357194966460116
2021-10-29,332993,58876,-0.0516,1,2.932386945603532,0.8404949413430164,1.8490810263526145,0.2614848662404827,-0.7284254626741528,391869,0.8404949413430164,1.8490810263526145,0.2614848662404827
2021-11-19,5845,391,0.4404,1,-2.2520680887575186,-2.6033118758961984,-1.81818587528157,-2.7479379029777733,,6236,2.6033118758961984,1.81818587528157,2.7479379029777733
2021-12-17,58372,2036,0.3612,1,-0.20896215463200232,2.9951265381936305,1.9271000696540523,2.5307638727652573,,60408,2.9951265381936305,1.9271000696540523,2.5307638727652573
2022-01-19,149078,10037,-0.126,1,-0.187413664654019,-6.7737567214863015,-6.131183728577441,-8.514056680806249,-9.986610976525352,159115,6.7737567214863015,6.131183728577441,8.514056680806249
2022-02-28,296615,38321,0.7106,2,0.02813502188846775,-2.61603382886171,-5.794647139089942,-6.0759495380013835,-8.804503763839769,334936,2.61603382886171,5.794647139089942,6.0759495380013835
2022-03-23,99249,13827,-0.3818,2,2.1578947368421058,1.5789421052631565,2.947365789473684,7.078944736842106,2.631578947368421,113076,1.5789421052631565,2.947365789473684,7.078944736842106
2022-03-24,186864,44160,0.4404,1,-0.5667233384853193,0.7727949510561558,4.817102009273571,0.46367851622874734,-0.33488150437918607,231024,0.7727949510561558,4.817102009273571,0.46367851622874734
2022-03-25,257241,32669,-0.34,1,1.3471529195416037,5.414510643238896,1.0362746650919532,0.23316322451623156,1.8393861056676748,289910,5.414510643238896,1.0362746650919532,0.23316322451623156
2022-04-04,342861,27436,-0.056400000000000006,2,2.0212106859873655,1.6009585431066924,-3.882333322346755,-7.484492545837665,-5.923560017539323,370297,1.6009585431066924,3.882333322346755,7.484492545837665
2022-04-08,239422,20785,-0.5719,2,1.6872117672507163,-3.785420722474584,-0.8219813973610157,-2.4875578628596076,,260207,3.785420722474584,0.8219813973610157,2.4875578628596076
2022-04-13,720740,97088,0.8569,4,-1.6793806621321967,5.670672003082751,0.6761221668973622,1.8974984470010317,,817828,5.670672003082751,0.6761221668973622,1.8974984470010317
2022-04-14,344062,34906,0.7275,3,7.4755963852885365,2.3957363622122205,3.637974550222964,4.436557034757895,,378968,2.3957363622122205,3.637974550222964,4.436557034757895
2022-04-20,885931,76159,-0.7574,1,0.7705500691234936,4.730305977519127,10.659246347190782,6.335614162337016,4.10958467231197,962090,4.730305977519127,10.659246347190782,6.335614162337016
2022-04-22,3289265,379675,-0.0258,1,5.6611506233394655,1.5328019619865114,-0.5926854690373935,0.3678745146127063,0.18393623543838833,3668940,1.5328019619865114,0.5926854690373935,0.3678745146127063
2022-04-25,1010276,103446,0.2809,2,-3.907158531776432,-5.918765842963905,-5.009671082985092,-5.183754251764903,-4.951647873275665,1113722,5.918765842963905,5.009671082985092,5.183754251764903
2022-04-26,6520587,506948,1.6471,6,-2.0933997584540993,-1.14734098228664,-1.3285024154589302,-1.0869585346215713,-1.6304367954911427,7027535,1.14734098228664,1.3285024154589302,1.0869585346215713
2022-04-28,161206,9543,0.5574,1,-0.18326409726604115,0.06108328118341148,-0.48870290187938903,-0.10181225612273387,2.5453064030684915,170749,0.06108328118341148,0.48870290187938903,0.10181225612273387
2022-04-29,162755,9473,0.0,2,0.24479600163198686,-0.30599959200327037,0.08160138718889559,2.733580171358616,1.5911852305181489,172228,0.30599959200327037,0.08160138718889559,2.733580171358616
2022-05-02,515622,39423,1.1172,4,-0.5494505606318859,-0.16279609610900345,2.4827066032296696,1.3431013704334762,-2.401302450168954,555045,0.16279609610900345,2.4827066032296696,1.3431013704334762
2022-05-05,424271,38008,0.7579,2,-1.111997595075499,-4.765690929990239,-6.155684945280271,-8.478953366184392,-10.484509323182891,462279,4.765690929990239,6.155684945280271,8.478953366184392
2022-05-06,115528,14519,0.38880000000000003,2,-3.6947791906582097,-5.10040371687557,-7.449797338349337,-9.477905812809352,-18.23292807696642,130047,5.10040371687557,7.449797338349337,9.477905812809352
2022-05-11,614593,44178,0.35259999999999997,3,-2.191360381861582,-11.651115209372966,-18.876114124538944,-16.858320676936433,-20.047737036233464,658771,11.651115209372966,18.876114124538944,16.858320676936433
2022-05-12,272344,31362,0.7136,3,-9.671696554050722,-17.058568453479655,-14.995567214038722,-18.256441071142813,-17.280391868660526,303706,17.058568453479655,14.995567214038722,18.256441071142813
2022-05-13,629388,107269,-0.35159999999999997,3,-8.177804317833882,-5.893911937772306,-9.503936407074262,-8.423378967991692,-5.967583350501408,736657,5.893911937772306,9.503936407074262,8.423378967991692
2022-05-16,363428,54345,1.0664,4,2.487298809502501,-1.4442391399903587,-0.2674458482868814,2.4070661248212213,1.257025976384738,417773,1.4442391399903587,0.2674458482868814,2.4070661248212213
2022-05-17,12783,910,0.0,1,-3.836122129436328,-2.6878888308977134,-0.07828549060543753,-1.2004149269311153,-6.680589770354898,13693,2.6878888308977134,0.07828549060543753,1.2004149269311153
2022-05-18,269850,29930,-0.05239999999999999,3,1.194038056664202,3.90774241018954,2.740849538173645,-2.9579377453426083,0.8412537770015543,299780,3.90774241018954,2.740849538173645,2.9579377453426083
2022-05-19,107683,20256,0.743,1,2.681684025699007,1.5285598946484351,-4.1029846043715406,-0.3486216050248967,5.980152695624779,127939,1.5285598946484351,4.1029846043715406,0.3486216050248967
2022-05-20,118521,6357,0.9745,3,-1.123008589109203,-6.607476975516385,-2.951164717911604,3.2123242827807883,4.909890182557068,124878,6.607476975516385,2.951164717911604,3.2123242827807883
2022-05-24,11933,1307,-0.5875,1,3.914994626118249,10.514547567927716,12.332215454821883,10.738255634130617,,13240,10.514547567927716,12.332215454821883,10.738255634130617
2022-05-25,428376,26949,0.16840000000000005,3,6.350914962325099,8.100102260495165,6.566194833153939,5.7588778256189554,,455325,8.100102260495165,6.566194833153939,5.7588778256189554
2022-05-27,14469,1081,1.9536,3,-1.4189694507826467,-2.1657929880902658,-0.6472442443238435,-0.024889222050753054,,15550,2.1657929880902658,0.6472442443238435,0.024889222050753054
2022-06-08,57122,2420,0.0,1,-2.250247335564978,-3.610284461184095,-8.432245510194013,-7.962408703323649,-6.058350792738653,59542,3.610284461184095,8.432245510194013,7.962408703323649
2022-06-17,194712,11448,0.553,2,2.991003255452707,1.9851773950549867,2.382215520969186,4.3144548521560315,,206160,1.9851773950549867,2.382215520969186,4.3144548521560315
2022-07-05,39000,4559,-0.3182,1,-0.44294423025157464,1.0682646933750641,-4.090672118533818,-14.929647865303597,-11.255862135073942,43559,1.0682646933750641,4.090672118533818,14.929647865303597
