startDate,likesCount,retweetCount,sentimentScore,tweetID,percentPrice_0,percentPrice_1,percentPrice_2,percentPrice_3,percentPrice_4
2020-08-07,4005.0,134.0,0.0,1,0.8077544643983353,0.3769520833858758,0.8077544643983353,1.8309128118177846,2.0463193873537735
2020-09-18,2676.0,126.0,0.2556,1,-0.6226649752097149,6.425897562844446,12.90161828634529,7.447065631528492,9.190530052775596
2021-01-29,512607.0,22653.0,0.0,1,4.215319695533736,6.867209714371859,8.015046665645103,11.834551985643236,12.368890013237484
2021-08-04,22730.0,1310.0,0.0,1,0.844253311976138,-1.9359447715841958,-2.4599637173200986,-4.395920133737399,-4.716154499977635
2021-08-12,9781.0,491.0,0.4939,1,-0.20014935489527896,-1.8013826852062824,-3.1870609632206697,-4.357194966460116,-4.464970183139496
2021-10-29,332993.0,58876.0,-0.0516,1,2.932386945603532,0.8404949413430164,1.8490810263526145,0.2614848662404827,-0.7284254626741528
2021-11-19,5845.0,391.0,0.4404,1,-2.2520680887575186,-2.6033118758961984,-1.81818587528157,-2.7479379029777733,
2021-12-17,58372.0,2036.0,0.3612,1,-0.20896215463200232,2.9951265381936305,1.9271000696540523,2.5307638727652573,
2022-01-19,149078.0,10037.0,-0.126,1,-0.187413664654019,-6.7737567214863015,-6.131183728577441,-8.514056680806249,-9.986610976525352
2022-02-28,148307.5,19160.5,0.3553,2,0.02813502188846775,-2.61603382886171,-5.794647139089942,-6.0759495380013835,-8.804503763839769
2022-03-23,49624.5,6913.5,-0.1909,2,2.1578947368421058,1.5789421052631565,2.947365789473684,7.078944736842106,2.631578947368421
2022-03-24,186864.0,44160.0,0.4404,1,-0.5667233384853193,0.7727949510561558,4.817102009273571,0.46367851622874734,-0.33488150437918607
2022-03-25,257241.0,32669.0,-0.34,1,1.3471529195416037,5.414510643238896,1.0362746650919532,0.23316322451623156,1.8393861056676748
2022-04-04,171430.5,13718.0,-0.028200000000000003,2,2.0212106859873655,1.6009585431066924,-3.882333322346755,-7.484492545837665,-5.923560017539323
2022-04-08,119711.0,10392.5,-0.28595,2,1.6872117672507163,-3.785420722474584,-0.8219813973610157,-2.4875578628596076,
2022-04-13,180185.0,24272.0,0.214225,4,-1.6793806621321967,5.670672003082751,0.6761221668973622,1.8974984470010317,
2022-04-14,114687.33333333333,11635.333333333334,0.24250000000000002,3,7.4755963852885365,2.3957363622122205,3.637974550222964,4.436557034757895,
2022-04-20,885931.0,76159.0,-0.7574,1,0.7705500691234936,4.730305977519127,10.659246347190782,6.335614162337016,4.10958467231197
2022-04-22,3289265.0,379675.0,-0.0258,1,5.6611506233394655,1.5328019619865114,-0.5926854690373935,0.3678745146127063,0.18393623543838833
2022-04-25,505138.0,51723.0,0.14045,2,-3.907158531776432,-5.918765842963905,-5.009671082985092,-5.183754251764903,-4.951647873275665
2022-04-26,1086764.5,84491.33333333333,0.2745166666666667,6,-2.0933997584540993,-1.14734098228664,-1.3285024154589302,-1.0869585346215713,-1.6304367954911427
2022-04-28,161206.0,9543.0,0.5574,1,-0.18326409726604115,0.06108328118341148,-0.48870290187938903,-0.10181225612273387,2.5453064030684915
2022-04-29,81377.5,4736.5,0.0,2,0.24479600163198686,-0.30599959200327037,0.08160138718889559,2.733580171358616,1.5911852305181489
2022-05-02,128905.5,9855.75,0.2793,4,-0.5494505606318859,-0.16279609610900345,2.4827066032296696,1.3431013704334762,-2.401302450168954
2022-05-05,212135.5,19004.0,0.37895,2,-1.111997595075499,-4.765690929990239,-6.155684945280271,-8.478953366184392,-10.484509323182891
2022-05-06,57764.0,7259.5,0.19440000000000002,2,-3.6947791906582097,-5.10040371687557,-7.449797338349337,-9.477905812809352,-18.23292807696642
2022-05-11,204864.33333333334,14726.0,0.11753333333333332,3,-2.191360381861582,-11.651115209372966,-18.876114124538944,-16.858320676936433,-20.047737036233464
2022-05-12,90781.33333333333,10454.0,0.23786666666666667,3,-9.671696554050722,-17.058568453479655,-14.995567214038722,-18.256441071142813,-17.280391868660526
2022-05-13,209796.0,35756.333333333336,-0.11719999999999998,3,-8.177804317833882,-5.893911937772306,-9.503936407074262,-8.423378967991692,-5.967583350501408
2022-05-16,90857.0,13586.25,0.2666,4,2.487298809502501,-1.4442391399903587,-0.2674458482868814,2.4070661248212213,1.257025976384738
2022-05-17,12783.0,910.0,0.0,1,-3.836122129436328,-2.6878888308977134,-0.07828549060543753,-1.2004149269311153,-6.680589770354898
2022-05-18,89950.0,9976.666666666666,-0.01746666666666666,3,1.194038056664202,3.90774241018954,2.740849538173645,-2.9579377453426083,0.8412537770015543
2022-05-19,107683.0,20256.0,0.743,1,2.681684025699007,1.5285598946484351,-4.1029846043715406,-0.3486216050248967,5.980152695624779
2022-05-20,39507.0,2119.0,0.32483333333333336,3,-1.123008589109203,-6.607476975516385,-2.951164717911604,3.2123242827807883,4.909890182557068
2022-05-24,11933.0,1307.0,-0.5875,1,3.914994626118249,10.514547567927716,12.332215454821883,10.738255634130617,
2022-05-25,142792.0,8983.0,0.05613333333333335,3,6.350914962325099,8.100102260495165,6.566194833153939,5.7588778256189554,
2022-05-27,4823.0,360.3333333333333,0.6512,3,-1.4189694507826467,-2.1657929880902658,-0.6472442443238435,-0.024889222050753054,
2022-06-08,57122.0,2420.0,0.0,1,-2.250247335564978,-3.610284461184095,-8.432245510194013,-7.962408703323649,-6.058350792738653
2022-06-17,97356.0,5724.0,0.2765,2,2.991003255452707,1.9851773950549867,2.382215520969186,4.3144548521560315,
2022-07-05,39000.0,4559.0,-0.3182,1,-0.44294423025157464,1.0682646933750641,-4.090672118533818,-14.929647865303597,-11.255862135073942
