,tweetID,tweetDate,financeID,financeDate,adjustedClose,volume,datePosition,financeType
0,156927468836630528,2012-01-11,388,2012-01-10,5.524,3359000,0,tesla
1,156927468836630528,2012-01-11,389,2012-01-11,5.646,3361500,1,tesla
2,156927468836630528,2012-01-11,390,2012-01-12,5.65,3646500,2,tesla
3,156927468836630528,2012-01-11,391,2012-01-13,4.558,27502000,3,tesla
4,156927468836630528,2012-01-11,392,2012-01-17,5.32,23258000,4,tesla
5,157700726515183616,2012-01-13,390,2012-01-12,5.65,3646500,0,tesla
6,157700726515183616,2012-01-13,391,2012-01-13,4.558,27502000,1,tesla
7,157700726515183616,2012-01-13,392,2012-01-17,5.32,23258000,2,tesla
8,157700726515183616,2012-01-13,393,2012-01-18,5.362,6301000,3,tesla
9,157700726515183616,2012-01-13,394,2012-01-19,5.352,6231500,4,tesla
10,159330976378519552,2012-01-17,391,2012-01-13,4.558,27502000,0,tesla
11,159330976378519552,2012-01-17,392,2012-01-17,5.32,23258000,1,tesla
12,159330976378519552,2012-01-17,393,2012-01-18,5.362,6301000,2,tesla
13,159330976378519552,2012-01-17,394,2012-01-19,5.352,6231500,3,tesla
14,159330976378519552,2012-01-17,395,2012-01-20,5.32,3311500,4,tesla
15,159396536621596672,2012-01-17,391,2012-01-13,4.558,27502000,0,tesla
16,159396536621596672,2012-01-17,392,2012-01-17,5.32,23258000,1,tesla
17,159396536621596672,2012-01-17,393,2012-01-18,5.362,6301000,2,tesla
18,159396536621596672,2012-01-17,394,2012-01-19,5.352,6231500,3,tesla
19,159396536621596672,2012-01-17,395,2012-01-20,5.32,3311500,4,tesla
20,168022238061268992,2012-02-10,409,2012-02-09,6.516,6385500,0,tesla
21,168022238061268992,2012-02-10,410,2012-02-10,6.22,9371000,1,tesla
22,168022238061268992,2012-02-10,411,2012-02-13,6.298,5789500,2,tesla
23,168022238061268992,2012-02-10,412,2012-02-14,6.634,9054000,3,tesla
24,168022238061268992,2012-02-10,413,2012-02-15,6.72,13809000,4,tesla
25,168022238061268992,2012-02-10,414,2012-02-16,6.836,11098500,5,tesla
26,168056133708283904,2012-02-10,409,2012-02-09,6.516,6385500,0,tesla
27,168056133708283904,2012-02-10,410,2012-02-10,6.22,9371000,1,tesla
28,168056133708283904,2012-02-10,411,2012-02-13,6.298,5789500,2,tesla
29,168056133708283904,2012-02-10,412,2012-02-14,6.634,9054000,3,tesla
30,168056133708283904,2012-02-10,413,2012-02-15,6.72,13809000,4,tesla
31,168056133708283904,2012-02-10,414,2012-02-16,6.836,11098500,5,tesla
32,177210012911927296,2012-03-07,426,2012-03-06,6.622,2869000,0,tesla
33,177210012911927296,2012-03-07,427,2012-03-07,6.624,1824500,1,tesla
34,177210012911927296,2012-03-07,428,2012-03-08,6.614,3166500,2,tesla
35,177210012911927296,2012-03-07,429,2012-03-09,6.948,7767000,3,tesla
36,177210012911927296,2012-03-07,430,2012-03-12,7.202,9816500,4,tesla
37,177210012911927296,2012-03-07,431,2012-03-13,7.218,5008000,5,tesla
38,188047168844730368,2012-04-05,447,2012-04-04,7.0,22409000,0,tesla
39,188047168844730368,2012-04-05,448,2012-04-05,6.896,7547000,1,tesla
40,188047168844730368,2012-04-05,449,2012-04-09,6.63,8278500,2,tesla
41,188047168844730368,2012-04-05,450,2012-04-10,6.492,9238500,3,tesla
42,188047168844730368,2012-04-05,451,2012-04-11,6.618,5527500,4,tesla
43,200622424037933056,2012-05-10,471,2012-05-09,6.012,9739500,0,tesla
44,200622424037933056,2012-05-10,472,2012-05-10,6.592,27781500,1,tesla
45,200622424037933056,2012-05-10,473,2012-05-11,6.45,6106500,2,tesla
46,200622424037933056,2012-05-10,474,2012-05-14,6.012,6904500,3,tesla
47,200622424037933056,2012-05-10,475,2012-05-15,5.886,7928500,4,tesla
48,200622424037933056,2012-05-10,476,2012-05-16,5.836,6285500,5,tesla
49,204769845630337024,2012-05-22,479,2012-05-21,5.754,7376000,0,tesla
50,204769845630337024,2012-05-22,480,2012-05-22,6.16,11831000,1,tesla
51,204769845630337024,2012-05-22,481,2012-05-23,6.204,6102000,2,tesla
52,204769845630337024,2012-05-22,482,2012-05-24,6.056,5378000,3,tesla
53,204769845630337024,2012-05-22,483,2012-05-25,5.962,3785000,4,tesla
54,228695905338019840,2012-07-27,525,2012-07-26,5.626,11311500,0,tesla
55,228695905338019840,2012-07-27,526,2012-07-27,5.902,8365000,1,tesla
56,228695905338019840,2012-07-27,527,2012-07-30,5.47,10326000,2,tesla
57,228695905338019840,2012-07-27,528,2012-07-31,5.484,7875500,3,tesla
58,228695905338019840,2012-07-27,529,2012-08-01,5.25,7961500,4,tesla
59,228695905338019840,2012-07-27,530,2012-08-02,5.22,6525500,5,tesla
60,230487450882019328,2012-08-01,528,2012-07-31,5.484,7875500,0,tesla
61,230487450882019328,2012-08-01,529,2012-08-01,5.25,7961500,1,tesla
62,230487450882019328,2012-08-01,530,2012-08-02,5.22,6525500,2,tesla
63,230487450882019328,2012-08-01,531,2012-08-03,5.454,6047500,3,tesla
64,230487450882019328,2012-08-01,532,2012-08-06,5.654,7641000,4,tesla
65,230487450882019328,2012-08-01,533,2012-08-07,6.05,11936000,5,tesla
66,238307391215648768,2012-08-22,543,2012-08-21,5.822,3808000,0,tesla
67,238307391215648768,2012-08-22,544,2012-08-22,5.99,3877500,1,tesla
68,238307391215648768,2012-08-22,545,2012-08-23,6.146,7355000,2,tesla
69,238307391215648768,2012-08-22,546,2012-08-24,5.9,7147000,3,tesla
70,238307391215648768,2012-08-22,547,2012-08-27,5.664,6752000,4,tesla
71,238307391215648768,2012-08-22,548,2012-08-28,5.738,7013500,5,tesla
72,238308173990223872,2012-08-22,543,2012-08-21,5.822,3808000,0,tesla
73,238308173990223872,2012-08-22,544,2012-08-22,5.99,3877500,1,tesla
74,238308173990223872,2012-08-22,545,2012-08-23,6.146,7355000,2,tesla
75,238308173990223872,2012-08-22,546,2012-08-24,5.9,7147000,3,tesla
76,238308173990223872,2012-08-22,547,2012-08-27,5.664,6752000,4,tesla
77,238308173990223872,2012-08-22,548,2012-08-28,5.738,7013500,5,tesla
78,243800936240279552,2012-09-06,553,2012-09-05,5.588,3196500,0,tesla
79,243800936240279552,2012-09-06,554,2012-09-06,5.71,4208500,1,tesla
80,243800936240279552,2012-09-06,555,2012-09-07,5.87,4766000,2,tesla
81,243800936240279552,2012-09-06,556,2012-09-10,5.474,7416500,3,tesla
82,243800936240279552,2012-09-06,557,2012-09-11,5.56,5074500,4,tesla
83,243800936240279552,2012-09-06,558,2012-09-12,5.656,5726000,5,tesla
84,246419783136976896,2012-09-14,559,2012-09-13,5.896,7423500,0,tesla
85,246419783136976896,2012-09-14,560,2012-09-14,6.078,7683000,1,tesla
86,246419783136976896,2012-09-14,561,2012-09-17,6.508,16064000,2,tesla
87,246419783136976896,2012-09-14,562,2012-09-18,6.268,8942500,3,tesla
88,246419783136976896,2012-09-14,563,2012-09-19,6.21,5242500,4,tesla
89,246419783136976896,2012-09-14,564,2012-09-20,6.18,4562000,5,tesla
90,247510274918199296,2012-09-17,560,2012-09-14,6.078,7683000,0,tesla
91,247510274918199296,2012-09-17,561,2012-09-17,6.508,16064000,1,tesla
92,247510274918199296,2012-09-17,562,2012-09-18,6.268,8942500,2,tesla
93,247510274918199296,2012-09-17,563,2012-09-19,6.21,5242500,3,tesla
94,247510274918199296,2012-09-17,564,2012-09-20,6.18,4562000,4,tesla
95,247510274918199296,2012-09-17,565,2012-09-21,6.004,9350000,5,tesla
96,250453089562263552,2012-09-25,566,2012-09-24,6.132,6509500,0,tesla
97,250453089562263552,2012-09-25,567,2012-09-25,5.532,28402000,1,tesla
98,250453089562263552,2012-09-25,568,2012-09-26,5.508,7636000,2,tesla
99,250453089562263552,2012-09-25,569,2012-09-27,5.698,8793000,3,tesla
100,250453089562263552,2012-09-25,570,2012-09-28,5.856,21717000,4,tesla
101,250453089562263552,2012-09-25,571,2012-10-01,5.832,4422000,5,tesla
102,253683768236322816,2012-10-04,573,2012-10-03,5.86,5264000,0,tesla
103,253683768236322816,2012-10-04,574,2012-10-04,5.88,7706500,1,tesla
104,253683768236322816,2012-10-04,575,2012-10-05,5.778,4693000,2,tesla
105,253683768236322816,2012-10-04,576,2012-10-08,5.85,4448500,3,tesla
106,253683768236322816,2012-10-04,577,2012-10-09,5.674,5965000,4,tesla
107,253683768236322816,2012-10-04,578,2012-10-10,5.68,2518000,5,tesla
108,260475462952824832,2012-10-22,585,2012-10-19,5.548,5137000,0,tesla
109,260475462952824832,2012-10-22,586,2012-10-22,5.57,2351000,1,tesla
110,260475462952824832,2012-10-22,587,2012-10-23,5.678,3745000,2,tesla
111,260475462952824832,2012-10-22,588,2012-10-24,5.484,5082000,3,tesla
112,260475462952824832,2012-10-22,589,2012-10-25,5.504,2888500,4,tesla
113,260475462952824832,2012-10-22,590,2012-10-26,5.476,2387000,5,tesla
114,269249710949289984,2012-11-16,602,2012-11-15,6.164,4920000,0,tesla
115,269249710949289984,2012-11-16,603,2012-11-16,6.368,4543500,1,tesla
116,269249710949289984,2012-11-16,604,2012-11-19,6.584,6962000,2,tesla
117,269249710949289984,2012-11-16,605,2012-11-20,6.6,4612500,3,tesla
118,269249710949289984,2012-11-16,606,2012-11-21,6.494,4816000,4,tesla
119,270970389394518016,2012-11-20,604,2012-11-19,6.584,6962000,0,tesla
120,270970389394518016,2012-11-20,605,2012-11-20,6.6,4612500,1,tesla
121,270970389394518016,2012-11-20,606,2012-11-21,6.494,4816000,2,tesla
122,270970389394518016,2012-11-20,607,2012-11-23,6.426,2151500,3,tesla
123,270970389394518016,2012-11-20,608,2012-11-26,6.454,2479000,4,tesla
124,275821969415483392,2012-12-04,613,2012-12-03,6.924,10428500,0,tesla
125,275821969415483392,2012-12-04,614,2012-12-04,6.78,6316500,1,tesla
126,275821969415483392,2012-12-04,615,2012-12-05,6.742,3307500,2,tesla
127,275821969415483392,2012-12-04,616,2012-12-06,6.78,3302000,3,tesla
128,275821969415483392,2012-12-04,617,2012-12-07,6.834,3322000,4,tesla
129,275821969415483392,2012-12-04,618,2012-12-10,6.914,4649000,5,tesla
130,278331899133452288,2012-12-11,618,2012-12-10,6.914,4649000,0,tesla
131,278331899133452288,2012-12-11,619,2012-12-11,7.056,7863000,1,tesla
132,278331899133452288,2012-12-11,620,2012-12-12,7.052,10319000,2,tesla
133,278331899133452288,2012-12-11,621,2012-12-13,6.722,10756500,3,tesla
134,278331899133452288,2012-12-11,622,2012-12-14,6.762,5115000,4,tesla
135,278331899133452288,2012-12-11,623,2012-12-17,6.88,4124500,5,tesla
136,278910105804734464,2012-12-12,619,2012-12-11,7.056,7863000,0,tesla
137,278910105804734464,2012-12-12,620,2012-12-12,7.052,10319000,1,tesla
138,278910105804734464,2012-12-12,621,2012-12-13,6.722,10756500,2,tesla
139,278910105804734464,2012-12-12,622,2012-12-14,6.762,5115000,3,tesla
140,278910105804734464,2012-12-12,623,2012-12-17,6.88,4124500,4,tesla
141,278910105804734464,2012-12-12,624,2012-12-18,6.918,7769500,5,tesla
142,281207435140685824,2012-12-19,624,2012-12-18,6.918,7769500,0,tesla
143,281207435140685824,2012-12-19,625,2012-12-19,6.922,6494000,1,tesla
144,281207435140685824,2012-12-19,626,2012-12-20,6.886,4606000,2,tesla
145,281207435140685824,2012-12-19,627,2012-12-21,6.8,7462000,3,tesla
146,281207435140685824,2012-12-19,628,2012-12-24,6.856,1879000,4,tesla
147,292321606376779776,2013-01-18,644,2013-01-17,6.876,7183500,0,tesla
148,292321606376779776,2013-01-18,645,2013-01-18,6.904,17775500,1,tesla
149,292321606376779776,2013-01-18,646,2013-01-22,7.038,9601000,2,tesla
150,292321606376779776,2013-01-18,647,2013-01-23,7.2,7821500,3,tesla
151,292321606376779776,2013-01-18,648,2013-01-24,7.398,9852000,4,tesla
152,301049593385340928,2013-02-11,659,2013-02-08,7.848,5699000,0,tesla
153,301049593385340928,2013-02-11,660,2013-02-11,7.684,16331500,1,tesla
154,301049593385340928,2013-02-11,661,2013-02-12,7.578,11306500,2,tesla
155,301049593385340928,2013-02-11,662,2013-02-13,7.69,4834000,3,tesla
156,301049593385340928,2013-02-11,663,2013-02-14,7.654,4953500,4,tesla
157,301049593385340928,2013-02-11,664,2013-02-15,7.408,10088000,5,tesla
158,301050531923779584,2013-02-11,659,2013-02-08,7.848,5699000,0,tesla
159,301050531923779584,2013-02-11,660,2013-02-11,7.684,16331500,1,tesla
160,301050531923779584,2013-02-11,661,2013-02-12,7.578,11306500,2,tesla
161,301050531923779584,2013-02-11,662,2013-02-13,7.69,4834000,3,tesla
162,301050531923779584,2013-02-11,663,2013-02-14,7.654,4953500,4,tesla
163,301050531923779584,2013-02-11,664,2013-02-15,7.408,10088000,5,tesla
164,301053361157988352,2013-02-11,659,2013-02-08,7.848,5699000,0,tesla
165,301053361157988352,2013-02-11,660,2013-02-11,7.684,16331500,1,tesla
166,301053361157988352,2013-02-11,661,2013-02-12,7.578,11306500,2,tesla
167,301053361157988352,2013-02-11,662,2013-02-13,7.69,4834000,3,tesla
168,301053361157988352,2013-02-11,663,2013-02-14,7.654,4953500,4,tesla
169,301053361157988352,2013-02-11,664,2013-02-15,7.408,10088000,5,tesla
170,301054021928640512,2013-02-11,659,2013-02-08,7.848,5699000,0,tesla
171,301054021928640512,2013-02-11,660,2013-02-11,7.684,16331500,1,tesla
172,301054021928640512,2013-02-11,661,2013-02-12,7.578,11306500,2,tesla
173,301054021928640512,2013-02-11,662,2013-02-13,7.69,4834000,3,tesla
174,301054021928640512,2013-02-11,663,2013-02-14,7.654,4953500,4,tesla
175,301054021928640512,2013-02-11,664,2013-02-15,7.408,10088000,5,tesla
176,301054791432417280,2013-02-11,659,2013-02-08,7.848,5699000,0,tesla
177,301054791432417280,2013-02-11,660,2013-02-11,7.684,16331500,1,tesla
178,301054791432417280,2013-02-11,661,2013-02-12,7.578,11306500,2,tesla
179,301054791432417280,2013-02-11,662,2013-02-13,7.69,4834000,3,tesla
180,301054791432417280,2013-02-11,663,2013-02-14,7.654,4953500,4,tesla
181,301054791432417280,2013-02-11,664,2013-02-15,7.408,10088000,5,tesla
182,310079304602107904,2013-03-08,677,2013-03-07,7.646,5791500,0,tesla
183,310079304602107904,2013-03-08,678,2013-03-08,7.694,4560500,1,tesla
184,310079304602107904,2013-03-08,679,2013-03-11,7.82,7897500,2,tesla
185,310079304602107904,2013-03-08,680,2013-03-12,7.824,6375500,3,tesla
186,310079304602107904,2013-03-08,681,2013-03-13,7.796,4110000,4,tesla
187,310079304602107904,2013-03-08,682,2013-03-14,7.37,10105000,5,tesla
188,310046392653582336,2013-03-08,677,2013-03-07,7.646,5791500,0,tesla
189,310046392653582336,2013-03-08,678,2013-03-08,7.694,4560500,1,tesla
190,310046392653582336,2013-03-08,679,2013-03-11,7.82,7897500,2,tesla
191,310046392653582336,2013-03-08,680,2013-03-12,7.824,6375500,3,tesla
192,310046392653582336,2013-03-08,681,2013-03-13,7.796,4110000,4,tesla
193,310046392653582336,2013-03-08,682,2013-03-14,7.37,10105000,5,tesla
194,318586284065054720,2013-04-01,692,2013-03-28,7.578,5793500,0,tesla
195,318586284065054720,2013-04-01,693,2013-04-01,8.786,70492500,1,tesla
196,318586284065054720,2013-04-01,694,2013-04-02,8.868,33262000,2,tesla
197,318586284065054720,2013-04-01,695,2013-04-03,8.22,28218000,3,tesla
198,318586284065054720,2013-04-01,696,2013-04-04,8.402,11324000,4,tesla
199,318588682070269952,2013-04-01,692,2013-03-28,7.578,5793500,0,tesla
200,318588682070269952,2013-04-01,693,2013-04-01,8.786,70492500,1,tesla
201,318588682070269952,2013-04-01,694,2013-04-02,8.868,33262000,2,tesla
202,318588682070269952,2013-04-01,695,2013-04-03,8.22,28218000,3,tesla
203,318588682070269952,2013-04-01,696,2013-04-04,8.402,11324000,4,tesla
204,319119973366784000,2013-04-02,693,2013-04-01,8.786,70492500,0,tesla
205,319119973366784000,2013-04-02,694,2013-04-02,8.868,33262000,1,tesla
206,319119973366784000,2013-04-02,695,2013-04-03,8.22,28218000,2,tesla
207,319119973366784000,2013-04-02,696,2013-04-04,8.402,11324000,3,tesla
208,319119973366784000,2013-04-02,697,2013-04-05,8.274,7762000,4,tesla
209,319119973366784000,2013-04-02,698,2013-04-08,8.366,8395000,5,tesla
210,319121972212690944,2013-04-02,693,2013-04-01,8.786,70492500,0,tesla
211,319121972212690944,2013-04-02,694,2013-04-02,8.868,33262000,1,tesla
212,319121972212690944,2013-04-02,695,2013-04-03,8.22,28218000,2,tesla
213,319121972212690944,2013-04-02,696,2013-04-04,8.402,11324000,3,tesla
214,319121972212690944,2013-04-02,697,2013-04-05,8.274,7762000,4,tesla
215,319121972212690944,2013-04-02,698,2013-04-08,8.366,8395000,5,tesla
216,319144496187187200,2013-04-02,693,2013-04-01,8.786,70492500,0,tesla
217,319144496187187200,2013-04-02,694,2013-04-02,8.868,33262000,1,tesla
218,319144496187187200,2013-04-02,695,2013-04-03,8.22,28218000,2,tesla
219,319144496187187200,2013-04-02,696,2013-04-04,8.402,11324000,3,tesla
220,319144496187187200,2013-04-02,697,2013-04-05,8.274,7762000,4,tesla
221,319144496187187200,2013-04-02,698,2013-04-08,8.366,8395000,5,tesla
222,319221613314834432,2013-04-02,693,2013-04-01,8.786,70492500,0,tesla
223,319221613314834432,2013-04-02,694,2013-04-02,8.868,33262000,1,tesla
224,319221613314834432,2013-04-02,695,2013-04-03,8.22,28218000,2,tesla
225,319221613314834432,2013-04-02,696,2013-04-04,8.402,11324000,3,tesla
226,319221613314834432,2013-04-02,697,2013-04-05,8.274,7762000,4,tesla
227,319221613314834432,2013-04-02,698,2013-04-08,8.366,8395000,5,tesla
228,321342187067543552,2013-04-08,697,2013-04-05,8.274,7762000,0,tesla
229,321342187067543552,2013-04-08,698,2013-04-08,8.366,8395000,1,tesla
230,321342187067543552,2013-04-08,699,2013-04-09,8.1,8480500,2,tesla
231,321342187067543552,2013-04-08,700,2013-04-10,8.372,10605500,3,tesla
232,321342187067543552,2013-04-08,701,2013-04-11,8.718,17237000,4,tesla
233,321342187067543552,2013-04-08,702,2013-04-12,8.75,15747000,5,tesla
234,321407591584509952,2013-04-08,697,2013-04-05,8.274,7762000,0,tesla
235,321407591584509952,2013-04-08,698,2013-04-08,8.366,8395000,1,tesla
236,321407591584509952,2013-04-08,699,2013-04-09,8.1,8480500,2,tesla
237,321407591584509952,2013-04-08,700,2013-04-10,8.372,10605500,3,tesla
238,321407591584509952,2013-04-08,701,2013-04-11,8.718,17237000,4,tesla
239,321407591584509952,2013-04-08,702,2013-04-12,8.75,15747000,5,tesla
240,321637861147426816,2013-04-09,698,2013-04-08,8.366,8395000,0,tesla
241,321637861147426816,2013-04-09,699,2013-04-09,8.1,8480500,1,tesla
242,321637861147426816,2013-04-09,700,2013-04-10,8.372,10605500,2,tesla
243,321637861147426816,2013-04-09,701,2013-04-11,8.718,17237000,3,tesla
244,321637861147426816,2013-04-09,702,2013-04-12,8.75,15747000,4,tesla
245,321637861147426816,2013-04-09,703,2013-04-15,8.66,8407000,5,tesla
246,321710007223726080,2013-04-09,698,2013-04-08,8.366,8395000,0,tesla
247,321710007223726080,2013-04-09,699,2013-04-09,8.1,8480500,1,tesla
248,321710007223726080,2013-04-09,700,2013-04-10,8.372,10605500,2,tesla
249,321710007223726080,2013-04-09,701,2013-04-11,8.718,17237000,3,tesla
250,321710007223726080,2013-04-09,702,2013-04-12,8.75,15747000,4,tesla
251,321710007223726080,2013-04-09,703,2013-04-15,8.66,8407000,5,tesla
252,322170049316139008,2013-04-11,700,2013-04-10,8.372,10605500,0,tesla
253,322170049316139008,2013-04-11,701,2013-04-11,8.718,17237000,1,tesla
254,322170049316139008,2013-04-11,702,2013-04-12,8.75,15747000,2,tesla
255,322170049316139008,2013-04-11,703,2013-04-15,8.66,8407000,3,tesla
256,322170049316139008,2013-04-11,704,2013-04-16,9.118,15902000,4,tesla
257,322170049316139008,2013-04-11,705,2013-04-17,9.09,10592500,5,tesla
258,322409574248357888,2013-04-11,700,2013-04-10,8.372,10605500,0,tesla
259,322409574248357888,2013-04-11,701,2013-04-11,8.718,17237000,1,tesla
260,322409574248357888,2013-04-11,702,2013-04-12,8.75,15747000,2,tesla
261,322409574248357888,2013-04-11,703,2013-04-15,8.66,8407000,3,tesla
262,322409574248357888,2013-04-11,704,2013-04-16,9.118,15902000,4,tesla
263,322409574248357888,2013-04-11,705,2013-04-17,9.09,10592500,5,tesla
264,324388037117214720,2013-04-17,704,2013-04-16,9.118,15902000,0,tesla
265,324388037117214720,2013-04-17,705,2013-04-17,9.09,10592500,1,tesla
266,324388037117214720,2013-04-17,706,2013-04-18,9.394,16839500,2,tesla
267,324388037117214720,2013-04-17,707,2013-04-19,9.566,15058500,3,tesla
268,324388037117214720,2013-04-17,708,2013-04-22,10.038,19697000,4,tesla
269,324388037117214720,2013-04-17,709,2013-04-23,10.202,18669000,5,tesla
270,326828343100076032,2013-04-23,708,2013-04-22,10.038,19697000,0,tesla
271,326828343100076032,2013-04-23,709,2013-04-23,10.202,18669000,1,tesla
272,326828343100076032,2013-04-23,710,2013-04-24,10.086,13150000,2,tesla
273,326828343100076032,2013-04-23,711,2013-04-25,10.4,13979500,3,tesla
274,326828343100076032,2013-04-23,712,2013-04-26,10.24,18110500,4,tesla
275,326828343100076032,2013-04-23,713,2013-04-29,10.988,18198500,5,tesla
276,327493652274372608,2013-04-25,710,2013-04-24,10.086,13150000,0,tesla
277,327493652274372608,2013-04-25,711,2013-04-25,10.4,13979500,1,tesla
278,327493652274372608,2013-04-25,712,2013-04-26,10.24,18110500,2,tesla
279,327493652274372608,2013-04-25,713,2013-04-29,10.988,18198500,3,tesla
280,327493652274372608,2013-04-25,714,2013-04-30,10.798,27613000,4,tesla
281,327493652274372608,2013-04-25,715,2013-05-01,10.656,13714000,5,tesla
282,327450627397537792,2013-04-25,710,2013-04-24,10.086,13150000,0,tesla
283,327450627397537792,2013-04-25,711,2013-04-25,10.4,13979500,1,tesla
284,327450627397537792,2013-04-25,712,2013-04-26,10.24,18110500,2,tesla
285,327450627397537792,2013-04-25,713,2013-04-29,10.988,18198500,3,tesla
286,327450627397537792,2013-04-25,714,2013-04-30,10.798,27613000,4,tesla
287,327450627397537792,2013-04-25,715,2013-05-01,10.656,13714000,5,tesla
288,329339716933664768,2013-04-30,713,2013-04-29,10.988,18198500,0,tesla
289,329339716933664768,2013-04-30,714,2013-04-30,10.798,27613000,1,tesla
290,329339716933664768,2013-04-30,715,2013-05-01,10.656,13714000,2,tesla
291,329339716933664768,2013-04-30,716,2013-05-02,10.822,15252000,3,tesla
292,329339716933664768,2013-04-30,717,2013-05-03,10.91,16893500,4,tesla
293,329339716933664768,2013-04-30,718,2013-05-06,11.9,21833500,5,tesla
294,330017552120033280,2013-05-02,715,2013-05-01,10.656,13714000,0,tesla
295,330017552120033280,2013-05-02,716,2013-05-02,10.822,15252000,1,tesla
296,330017552120033280,2013-05-02,717,2013-05-03,10.91,16893500,2,tesla
297,330017552120033280,2013-05-02,718,2013-05-06,11.9,21833500,3,tesla
298,330017552120033280,2013-05-02,719,2013-05-07,11.102,49955000,4,tesla
299,330017552120033280,2013-05-02,720,2013-05-08,11.158,33849500,5,tesla
300,330396427647868928,2013-05-03,716,2013-05-02,10.822,15252000,0,tesla
301,330396427647868928,2013-05-03,717,2013-05-03,10.91,16893500,1,tesla
302,330396427647868928,2013-05-03,718,2013-05-06,11.9,21833500,2,tesla
303,330396427647868928,2013-05-03,719,2013-05-07,11.102,49955000,3,tesla
304,330396427647868928,2013-05-03,720,2013-05-08,11.158,33849500,4,tesla
305,330396427647868928,2013-05-03,721,2013-05-09,13.88,143025000,5,tesla
306,331489911842689024,2013-05-06,717,2013-05-03,10.91,16893500,0,tesla
307,331489911842689024,2013-05-06,718,2013-05-06,11.9,21833500,1,tesla
308,331489911842689024,2013-05-06,719,2013-05-07,11.102,49955000,2,tesla
309,331489911842689024,2013-05-06,720,2013-05-08,11.158,33849500,3,tesla
310,331489911842689024,2013-05-06,721,2013-05-09,13.88,143025000,4,tesla
311,331489911842689024,2013-05-06,722,2013-05-10,15.352,125413000,5,tesla
312,331490556574326784,2013-05-06,717,2013-05-03,10.91,16893500,0,tesla
313,331490556574326784,2013-05-06,718,2013-05-06,11.9,21833500,1,tesla
314,331490556574326784,2013-05-06,719,2013-05-07,11.102,49955000,2,tesla
315,331490556574326784,2013-05-06,720,2013-05-08,11.158,33849500,3,tesla
316,331490556574326784,2013-05-06,721,2013-05-09,13.88,143025000,4,tesla
317,331490556574326784,2013-05-06,722,2013-05-10,15.352,125413000,5,tesla
318,331794886368055296,2013-05-07,718,2013-05-06,11.9,21833500,0,tesla
319,331794886368055296,2013-05-07,719,2013-05-07,11.102,49955000,1,tesla
320,331794886368055296,2013-05-07,720,2013-05-08,11.158,33849500,2,tesla
321,331794886368055296,2013-05-07,721,2013-05-09,13.88,143025000,3,tesla
322,331794886368055296,2013-05-07,722,2013-05-10,15.352,125413000,4,tesla
323,331794886368055296,2013-05-07,723,2013-05-13,17.559999,112084500,5,tesla
324,331796308631367680,2013-05-07,718,2013-05-06,11.9,21833500,0,tesla
325,331796308631367680,2013-05-07,719,2013-05-07,11.102,49955000,1,tesla
326,331796308631367680,2013-05-07,720,2013-05-08,11.158,33849500,2,tesla
327,331796308631367680,2013-05-07,721,2013-05-09,13.88,143025000,3,tesla
328,331796308631367680,2013-05-07,722,2013-05-10,15.352,125413000,4,tesla
329,331796308631367680,2013-05-07,723,2013-05-13,17.559999,112084500,5,tesla
330,332282461344124928,2013-05-08,719,2013-05-07,11.102,49955000,0,tesla
331,332282461344124928,2013-05-08,720,2013-05-08,11.158,33849500,1,tesla
332,332282461344124928,2013-05-08,721,2013-05-09,13.88,143025000,2,tesla
333,332282461344124928,2013-05-08,722,2013-05-10,15.352,125413000,3,tesla
334,332282461344124928,2013-05-08,723,2013-05-13,17.559999,112084500,4,tesla
335,332282461344124928,2013-05-08,724,2013-05-14,16.648001,185819500,5,tesla
336,332298579781767168,2013-05-09,720,2013-05-08,11.158,33849500,0,tesla
337,332298579781767168,2013-05-09,721,2013-05-09,13.88,143025000,1,tesla
338,332298579781767168,2013-05-09,722,2013-05-10,15.352,125413000,2,tesla
339,332298579781767168,2013-05-09,723,2013-05-13,17.559999,112084500,3,tesla
340,332298579781767168,2013-05-09,724,2013-05-14,16.648001,185819500,4,tesla
341,332298579781767168,2013-05-09,725,2013-05-15,16.968,84393500,5,tesla
342,332516435488280576,2013-05-09,720,2013-05-08,11.158,33849500,0,tesla
343,332516435488280576,2013-05-09,721,2013-05-09,13.88,143025000,1,tesla
344,332516435488280576,2013-05-09,722,2013-05-10,15.352,125413000,2,tesla
345,332516435488280576,2013-05-09,723,2013-05-13,17.559999,112084500,3,tesla
346,332516435488280576,2013-05-09,724,2013-05-14,16.648001,185819500,4,tesla
347,332516435488280576,2013-05-09,725,2013-05-15,16.968,84393500,5,tesla
348,337323464241319936,2013-05-22,729,2013-05-21,17.518,44991000,0,tesla
349,337323464241319936,2013-05-22,730,2013-05-22,17.448,42840000,1,tesla
350,337323464241319936,2013-05-22,731,2013-05-23,18.546,60111000,2,tesla
351,337323464241319936,2013-05-22,732,2013-05-24,19.416,80621000,3,tesla
352,337323464241319936,2013-05-22,733,2013-05-28,22.066,98459500,4,tesla
353,337506956875010048,2013-05-23,730,2013-05-22,17.448,42840000,0,tesla
354,337506956875010048,2013-05-23,731,2013-05-23,18.546,60111000,1,tesla
355,337506956875010048,2013-05-23,732,2013-05-24,19.416,80621000,2,tesla
356,337506956875010048,2013-05-23,733,2013-05-28,22.066,98459500,3,tesla
